"g1name","g1accuracy","g2name","g2accuracy","ttest","cohen","df","pvalUncorr","pvalFDR"
"rw_v_pw","0.486111111111111","one-sample",NA,"-0.790569415042092","0.32274861218395","5","0.767488680869621","0.861219740018242"
"rw_v_nw","0.4375","one-sample",NA,"-1.21799691441173","0.497245158098848","5","0.861219740018242","0.861219740018242"
"rw_v_fs","0.527777777777778","one-sample",NA,"0.725476250110012","0.296174438879546","5","0.250340195095047","0.712694713962298"
"pw_v_nw","0.451388888888889","one-sample",NA,"-1.02542778679083","0.418629140951501","5","0.823906425143991","0.861219740018242"
"pw_v_fs","0.520833333333333","one-sample",NA,"0.542326144546641","0.221403721385024","5","0.305440591698128","0.712694713962298"
"nw_v_fs","0.534722222222222","one-sample",NA,"0.881134221062796","0.359721539418094","5","0.209290116016528","0.712694713962298"
"average","0.493055555555556","one-sample",NA,"-0.361157559257306","0.147441956154897","5","0.633629945228874","0.861219740018242"
