"g1name","g1accuracy","g2name","g2accuracy","ttest","cohen","df","pvalUncorr","pvalFDR"
"rw_v_pw","0.583333333333333","one-sample",NA,"2.23606797749979","0.999999999999999","4","0.044504671250043","0.0519221164583835"
"rw_v_nw","0.775","one-sample",NA,"4.49073119510249","2.00831604418561","4","0.0054498492847968","0.024902677847546"
"rw_v_fs","0.516666666666667","one-sample",NA,"0.293294230042705","0.13116516715679","4","0.391942221694141","0.391942221694141"
"pw_v_nw","0.683333333333333","one-sample",NA,"3.64146590985042","1.62851306243473","4","0.0109681039162505","0.024902677847546"
"pw_v_fs","0.675","one-sample",NA,"2.68877447859082","1.20245650205912","4","0.027363805833575","0.038309328167005"
"nw_v_fs","0.75","one-sample",NA,"3.35410196624969","1.5","4","0.0142301016271692","0.024902677847546"
"average","0.663888888888889","one-sample",NA,"4.07989545475096","1.82458471558311","4","0.00754986078961608","0.024902677847546"
