0,0,0,0,0,0
0.00047310091,-6.8175558e-05,-0.00033412767,0.0028446137,-0.024875509,0.039921197
0.0033189393,0.00064777562,0.00021588637,-0.012679837,-0.018866439,0.0020546415
0.0035589592,0.000309906,0.00045342944,-0.0050357981,-0.047467938,0.067585926
0.0042644201,0.00034493394,0.0004348118,0.0026836499,-0.044320837,0.017777672
0.0035464791,-0.00010164782,0.00062784136,0.017216161,-0.050402817,0.013546115
0.0041044144,-0.00023670996,0.00071309333,0.035889277,-0.055212905,-0.022555929
0.0044095271,-0.00069561269,0.00082446222,0.047899413,-0.064179467,-0.00092797583
0.0046311908,2.1681506e-05,0.00084637612,0.060815834,-0.036560549,-0.12170814
0.0045161726,-0.00029630164,0.00098069131,0.072108739,-0.059692951,-0.08653691
0.0047085372,-0.0010492104,0.0011408141,0.091436889,-0.12455247,-0.057893404
0.0054297057,-0.00033487215,0.00085118852,0.048423932,-0.096635639,-0.066501092
0.0057237475,-0.00049566775,0.001002328,0.049510751,-0.14553254,-0.045889291
0.0058107271,-0.0011288734,0.00145412,0.079725247,-0.11098714,-0.095833419
0.0068020067,-0.00062308484,0.0011124262,0.052297707,-0.14978512,-0.043394754
0.007266284,-0.00048690654,0.0012024436,0.045610935,-0.1452234,-0.062287797
0.0068834607,-0.0010842596,0.001220992,0.068408416,-0.14793233,-0.033683284
0.0073704075,-2.8901389e-05,0.0010324327,0.053013985,-0.16996421,-0.058348278
0.0065308254,-0.0011481181,0.00081458039,0.087515906,-0.15772458,-0.037529239
0.0073153215,-0.00062417265,0.00095219342,0.066427393,-0.17974724,-0.030689436
0.0078736963,-0.00062663424,0.00097899391,0.071492698,-0.1675481,-0.032591037
0.0077541573,0.00011397839,0.00089726178,0.037997822,-0.20382438,0.02772506
0.0077430348,-0.00018446557,0.00085776342,0.058355211,-0.1554408,-0.044425955
0.008071621,-8.9014772e-05,0.00098221522,0.049443622,-0.15077337,-0.044527146
0.0081201203,-0.00054319614,0.00098438108,0.07477968,-0.17626275,-0.049288427
0.0088583678,8.6544604e-05,0.0010466754,0.051294392,-0.14085881,-0.056348059
0.0081769302,-4.0270269e-05,0.0011045814,0.064904501,-0.14632062,-0.059696432
0.0082404343,0.00021737997,0.0010973172,0.081808841,-0.11827426,-0.12663185
0.0088146451,0.00031605617,0.0008188533,0.068302404,-0.1686581,-0.091387953
0.008785448,0.00021502156,0.00079944638,0.073246154,-0.18180345,-0.10234872
0.0087895094,0.00036453404,0.00074606994,0.049168247,-0.17094845,-0.03654376
0.008963755,0.00022054926,0.00080126815,0.054480735,-0.21970152,-0.015154349
0.009025404,0.00047563016,0.00068192437,0.042990763,-0.15876476,-0.041595017
0.0092386344,0.00060714747,0.00075904091,0.030921409,-0.16868604,-0.047775485
0.0089226328,0.00037351207,0.00071472784,0.061727668,-0.16544881,-0.15069621
0.0093987711,0.00037006895,0.0011847165,0.074097664,-0.16184925,-0.14240597
0.0083484042,-0.00047340001,0.0011162132,0.093494577,-0.18886679,-0.10177448
0.0091419861,0.00021197735,0.00084429122,0.089384913,-0.13868521,-0.14538069
0.0091158893,0.00022136663,0.0010136528,0.084528268,-0.17659727,-0.10468247
0.0086797219,-1.4373471e-05,0.0011446723,0.094439727,-0.16245767,-0.13700628
0.0095134921,0.00024590128,0.00085209134,0.06153527,-0.19078509,-0.11467216
0.0088629808,-0.00017112108,0.0011928738,0.07441157,-0.16649581,-0.15094865
0.010607657,0.00030355754,0.0013736714,0.062789343,-0.19131257,-0.13389309
0.0099724264,-0.0005465246,0.0014608735,0.097620498,-0.20205302,-0.1420924
0.0098399828,-0.00053372131,0.0016068882,0.10279148,-0.17223602,-0.15061556
0.0093326206,-0.00035107127,0.0014256692,0.092108507,-0.17040912,-0.14625043
0.0088893074,-0.00064764434,0.0014223427,0.12138195,-0.12813318,-0.20576494
0.0099563601,-0.00025305861,0.0014799106,0.086711778,-0.15840793,-0.14584211
0.0095985594,-0.00030101758,0.0014161529,0.072666704,-0.17050424,-0.1555943
0.0094535043,0.00022403901,0.0012475245,0.043266261,-0.17434289,-0.11109672
0.0084392486,0.00020388991,0.00097297602,0.040657051,-0.18134835,-0.11449229
0.010023526,0.00031234478,0.00057013988,0.010097839,-0.19991777,-0.10732413
0.0091995311,-0.00050320856,0.00053057831,0.03195919,-0.22310183,-0.14729902
0.0097549544,-0.00060186653,0.00082141791,0.050269245,-0.19234457,-0.18663756
0.010121196,-0.00047864499,0.00044071875,0.042986027,-0.23150673,-0.16054995
0.010467878,-0.0001509037,0.00048786687,0.043754281,-0.19869605,-0.18352885
0.010633889,-0.00044709515,0.00051139499,0.057187545,-0.23531474,-0.16261564
0.010680073,-0.00068163693,0.00050575781,0.075009117,-0.24177876,-0.17073509
0.01114026,-0.00023888099,0.00092758196,0.059714829,-0.22521468,-0.13931024
0.011209081,-0.00045998877,0.00095007412,0.071266219,-0.25039835,-0.18788316
0.010679002,-0.00099123726,0.0010697954,0.078610838,-0.21334253,-0.19464138
0.01146793,-0.001153106,0.0010431653,0.077718211,-0.25597559,-0.20057621
0.012137527,-0.00073883077,0.00137588,0.083343144,-0.20992203,-0.25686792
0.01202004,-0.0011425769,0.0013945859,0.090335527,-0.24479041,-0.24418637
0.012290853,-0.0014229728,0.0014726339,0.11094753,-0.23112806,-0.29879461
0.013002356,-0.0012874918,0.0011369975,0.10431016,-0.23811681,-0.2637245
0.01217041,-0.0015739541,0.0010175523,0.10277075,-0.24087688,-0.29505129
0.012876953,-0.0012830905,0.0011472933,0.096939784,-0.25398426,-0.29096603
0.01256113,-0.0012792368,0.0010576751,0.084723945,-0.28209868,-0.2729206
0.013273666,-0.0010472506,0.0013990585,0.083646972,-0.26015313,-0.30053175
0.012928051,-0.0012460361,0.0013794839,0.063878682,-0.26564722,-0.25001503
0.01344937,-0.0011371606,0.0014365135,0.091384686,-0.25479583,-0.31057129
0.013391593,-0.00088805551,0.0013360431,0.089788176,-0.26745017,-0.30470117
0.012322349,-0.0012774471,0.0014541775,0.11730897,-0.23905866,-0.34068505
0.013254633,-0.0014099287,0.00169971,0.11430364,-0.25327334,-0.31826378
0.013138439,-0.0014816927,0.0016575356,0.11573837,-0.26021544,-0.3363621
0.013747686,-0.00083296176,0.0016584183,0.096808472,-0.27582103,-0.29316914
0.013019273,-0.00097378723,0.0015672696,0.093766465,-0.27608372,-0.29494812
0.012917961,-0.00055613534,0.0016140759,0.083106139,-0.25828883,-0.31209083
0.012775426,-0.00103458,0.001555558,0.084282706,-0.28387628,-0.3066398
0.013838338,-0.00053738806,0.0013728343,0.072790775,-0.28872282,-0.30651232
0.013219843,-0.00079075728,0.0015044343,0.069232937,-0.29034947,-0.29246235
0.013685168,-0.00093086776,0.0014994633,0.10372367,-0.2649295,-0.36216732
0.013591132,-0.0010757999,0.0013931224,0.08191811,-0.27721935,-0.31621787
0.013520209,-0.0013212163,0.0015178527,0.11633117,-0.24375686,-0.34768493
0.01351423,-0.0013716737,0.0016434016,0.10082896,-0.27307808,-0.28552804
0.01345808,-0.0008167524,0.0014665309,0.073707182,-0.27291489,-0.29983647
0.013578094,-0.00065733205,0.0014515986,0.066049987,-0.28230511,-0.27368636
0.012827395,-0.0010290085,0.0014697633,0.057631737,-0.27236057,-0.27757544
0.012869211,-0.00098458572,0.0016583994,0.061592601,-0.22994479,-0.31483041
0.013054955,-0.001317807,0.0016536739,0.079932577,-0.23109009,-0.36004142
0.013182056,-0.0010526406,0.0015123346,0.086232049,-0.22060209,-0.36551467
0.012904288,-0.0014575049,0.0012514178,0.064947613,-0.25431658,-0.3065372
0.013160241,-0.0013787581,0.0013975226,0.098468091,-0.23362262,-0.32220747
0.013212896,-0.0016549344,0.0012779539,0.085335234,-0.27514451,-0.26879526
0.013821641,-0.0015401371,0.0014529572,0.10025496,-0.27246231,-0.30455506
0.013422784,-0.0011359444,0.0015369056,0.079231124,-0.28009397,-0.27778188
0.013519333,-0.0011960774,0.0014758635,0.081904454,-0.271077,-0.32331976
