subject,group,contrast,condition,mask,peak,mean
sub-010,control,51,fnw,antVWFA,15.5768060684204,8.30362923476803
sub-010,control,52,ffs,antVWFA,11.6093339920044,5.94813420204969
sub-010,control,53,brw,antVWFA,12.3540658950806,4.21498422107
sub-010,control,54,bpw,antVWFA,14.5510578155518,5.44095557120241
sub-010,control,55,bnw,antVWFA,11.1100730895996,3.96855397706621
sub-010,control,56,bfs,antVWFA,10.1780462265015,4.59487843373267
sub-010,control,49,frw,posVWFA,13.3245229721069,5.14778198329732
sub-010,control,50,fpw,posVWFA,14.3719139099121,5.62269306397066
sub-010,control,51,fnw,posVWFA,19.4908885955811,8.48052252419293
sub-010,control,52,ffs,posVWFA,18.9859352111816,8.41642606407404
sub-010,control,53,brw,posVWFA,12.5870981216431,4.87919751396403
sub-010,control,54,bpw,posVWFA,14.5476741790771,6.21150089390576
sub-010,control,55,bnw,posVWFA,11.3374843597412,4.51450313625392
sub-010,control,56,bfs,posVWFA,12.112247467041,5.54397951550782
sub-011,control,49,frw,antVWFA,5.94096755981445,2.44535129314119
sub-011,control,50,fpw,antVWFA,6.84097719192505,3.02995039553692
sub-011,control,51,fnw,antVWFA,9.77382183074951,4.14191956772949
sub-011,control,52,ffs,antVWFA,9.13879776000977,3.652926684329
sub-011,control,53,brw,antVWFA,6.70554065704346,1.97370100834153
sub-011,control,54,bpw,antVWFA,8.08886909484863,2.8171185751756
sub-011,control,55,bnw,antVWFA,5.63550472259521,1.80530870141405
sub-011,control,56,bfs,antVWFA,8.05985641479492,2.66185293053136
sub-011,control,49,frw,posVWFA,6.87142992019653,3.33857924669561
sub-011,control,50,fpw,posVWFA,8.81569766998291,4.70182329164424
sub-011,control,51,fnw,posVWFA,10.5311594009399,5.64789075246999
sub-011,control,52,ffs,posVWFA,11.6290588378906,6.83504236248178
sub-011,control,53,brw,posVWFA,9.76554584503174,4.51000616667976
sub-011,control,54,bpw,posVWFA,11.3484306335449,5.99095133282769
sub-011,control,55,bnw,posVWFA,9.11229705810547,4.26825931038655
sub-011,control,56,bfs,posVWFA,10.7094717025757,4.8233469246139
sub-012,expert,49,frw,antVWFA,4.28747081756592,2.31651260734481
sub-012,expert,50,fpw,antVWFA,6.45268440246582,3.50086110129076
sub-012,expert,51,fnw,antVWFA,7.37626600265503,3.50834999930333
sub-012,expert,52,ffs,antVWFA,10.5852022171021,4.38706305710708
sub-012,expert,53,brw,antVWFA,9.58134746551514,4.50863854253993
