subject,group,contrast,condition,mask,peak,mean
sub-006,expert,1,frw,PosTemp,5.42311239242554,-0.419803604498903
sub-006,expert,2,fpw,PosTemp,8.34392738342285,0.565485993518693
sub-006,expert,3,fnw,PosTemp,20.4669361114502,2.29896874123997
sub-006,expert,4,ffs,PosTemp,6.16679620742798,-1.11968485682484
sub-006,expert,5,brw,PosTemp,9.62840747833252,-0.564270071806749
sub-006,expert,6,bpw,PosTemp,11.8275327682495,-0.413775007743905
sub-006,expert,7,bnw,PosTemp,20.8694934844971,1.68444127239979
sub-006,expert,8,bfs,PosTemp,5.51637315750122,-1.05209021365511
sub-007,expert,1,frw,PosTemp,5.75846099853516,2.31494684821219
sub-007,expert,2,fpw,PosTemp,11.1869468688965,4.82605840255183
sub-007,expert,3,fnw,PosTemp,12.9876832962036,4.68056189887067
sub-007,expert,4,ffs,PosTemp,8.1197624206543,3.12288701328191
sub-007,expert,5,brw,PosTemp,9.03067874908447,2.78038452264476
sub-007,expert,6,bpw,PosTemp,14.608268737793,5.05513901606942
sub-007,expert,7,bnw,PosTemp,10.2594308853149,3.36531436448613
sub-007,expert,8,bfs,PosTemp,4.54953765869141,-0.0270315547942693
sub-008,expert,1,frw,PosTemp,6.16911888122559,0.70286320538455
sub-008,expert,2,fpw,PosTemp,11.5967559814453,1.99626356258035
sub-008,expert,3,fnw,PosTemp,16.6593246459961,2.07240916590185
sub-008,expert,4,ffs,PosTemp,7.06160688400269,-2.08159938722329
sub-008,expert,5,brw,PosTemp,7.01402854919434,-0.0850862953378711
sub-008,expert,6,bpw,PosTemp,10.0621862411499,-0.891979752862176
sub-008,expert,7,bnw,PosTemp,11.3319683074951,-0.569920210332372
sub-008,expert,8,bfs,PosTemp,1.49184858798981,-4.25228857273279
sub-009,expert,1,frw,PosTemp,4.62375974655151,1.17626226273618
sub-009,expert,2,fpw,PosTemp,7.3882303237915,1.05004836383809
sub-009,expert,3,fnw,PosTemp,7.46288061141968,1.00664965878919
sub-009,expert,4,ffs,PosTemp,6.31923532485962,0.0798443831792734
sub-009,expert,5,brw,PosTemp,7.21569299697876,-0.236802436447549
sub-009,expert,6,bpw,PosTemp,9.52207469940186,0.531875317518428
sub-009,expert,7,bnw,PosTemp,7.28890085220337,-0.630932318534955
sub-009,expert,8,bfs,PosTemp,4.58950519561768,-0.55198107095598
sub-010,control,1,frw,PosTemp,3.10443210601807,-0.00238776659613015
sub-010,control,2,fpw,PosTemp,5.49970245361328,1.30465235937667
sub-010,control,3,fnw,PosTemp,14.1139631271362,5.57552721920193
sub-010,control,4,ffs,PosTemp,1.5136182308197,-0.604414652432165
sub-010,control,5,brw,PosTemp,1.5026261806488,-1.61561143943059
sub-010,control,6,bpw,PosTemp,2.54012537002563,-0.347356947899986
sub-010,control,7,bnw,PosTemp,1.40033197402954,-1.09012462719474
sub-010,control,8,bfs,PosTemp,1.76244878768921,-1.20378181594674
sub-011,control,1,frw,PosTemp,3.60261917114258,0.472101242545946
sub-011,control,2,fpw,PosTemp,4.94225406646729,1.49212949235498
sub-011,control,3,fnw,PosTemp,8.35461044311523,1.38654888591465
sub-011,control,4,ffs,PosTemp,3.20707941055298,-1.2040925009843
sub-011,control,5,brw,PosTemp,1.17625963687897,-2.49480999998294
sub-011,control,6,bpw,PosTemp,2.65302109718323,-1.73122046457857
sub-011,control,7,bnw,PosTemp,1.46164333820343,-2.52400025955321
sub-011,control,8,bfs,PosTemp,1.4955016374588,-1.98247523513841
sub-013,expert,1,frw,PosTemp,3.73326396942139,0.515809072647244
sub-013,expert,2,fpw,PosTemp,6.4810643196106,1.88698721193941
sub-013,expert,3,fnw,PosTemp,9.76427459716797,1.06739811059864
sub-013,expert,4,ffs,PosTemp,5.83412218093872,-0.180009460697571
sub-013,expert,5,brw,PosTemp,4.07684373855591,-0.54793183793178
sub-013,expert,6,bpw,PosTemp,8.74527072906494,-0.213425173511496
sub-013,expert,7,bnw,PosTemp,8.37156105041504,-0.12135667167604
sub-013,expert,8,bfs,PosTemp,4.46823835372925,-1.57184112006022
sub-018,control,1,frw,PosTemp,3.5902943611145,0.652690938456315
sub-018,control,2,fpw,PosTemp,8.84958839416504,1.47000550943488
sub-018,control,3,fnw,PosTemp,10.4698467254639,2.06296673907994
sub-018,control,4,ffs,PosTemp,2.63755917549133,-0.666536830626776
sub-018,control,5,brw,PosTemp,4.83642387390137,0.277253207398108
sub-018,control,6,bpw,PosTemp,2.74688982963562,-0.160824630374663
sub-018,control,7,bnw,PosTemp,5.26114559173584,0.484900299564143
sub-018,control,8,bfs,PosTemp,5.79379272460938,1.33021256738891
sub-019,control,1,frw,PosTemp,3.76024651527405,0.417890307683843
sub-019,control,2,fpw,PosTemp,5.05847072601318,0.280056239558694
sub-019,control,3,fnw,PosTemp,12.3813791275024,0.265450662232942
sub-019,control,4,ffs,PosTemp,3.83075761795044,-1.02943590437412
sub-019,control,5,brw,PosTemp,2.64353585243225,-1.39714663276334
sub-019,control,6,bpw,PosTemp,2.63152074813843,-0.933045816711327
sub-019,control,7,bnw,PosTemp,3.35720562934875,-0.95604738322827
sub-019,control,8,bfs,PosTemp,2.44067645072937,-1.48214884193567
sub-020,control,1,frw,PosTemp,4.27929544448853,0.962742827456152
sub-020,control,2,fpw,PosTemp,6.0175199508667,0.281912244086437
sub-020,control,3,fnw,PosTemp,12.6982069015503,1.49219009248749
sub-020,control,4,ffs,PosTemp,2.74370193481445,-0.0693328661032318
sub-020,control,5,brw,PosTemp,3.38755321502686,-0.783212898098548
sub-020,control,6,bpw,PosTemp,3.01491093635559,-0.404257257191654
sub-020,control,7,bnw,PosTemp,3.7579185962677,-0.843741261214842
sub-020,control,8,bfs,PosTemp,2.73731517791748,-0.912540644633922
sub-021,control,1,frw,PosTemp,3.60872626304626,0.157187202406491
sub-021,control,2,fpw,PosTemp,6.82897663116455,-0.0317317879676892
sub-021,control,3,fnw,PosTemp,14.0419139862061,0.967868265634664
sub-021,control,4,ffs,PosTemp,12.8962450027466,1.29065150972894
sub-021,control,5,brw,PosTemp,5.71270751953125,-0.417055698323289
sub-021,control,6,bpw,PosTemp,6.36898040771484,-0.468584064230468
sub-021,control,7,bnw,PosTemp,7.25644445419312,-0.85999288053796
sub-021,control,8,bfs,PosTemp,4.49831676483154,-1.36757337920894
sub-022,control,1,frw,PosTemp,2.20570945739746,-0.681055862055815
sub-022,control,2,fpw,PosTemp,4.38385057449341,0.130834710396205
sub-022,control,3,fnw,PosTemp,11.6247072219849,2.17820192796858
sub-022,control,4,ffs,PosTemp,3.49925184249878,-0.975891630640848
sub-022,control,5,brw,PosTemp,3.47957563400269,0.692174754602338
sub-022,control,6,bpw,PosTemp,2.50951075553894,-1.06008639378169
sub-022,control,7,bnw,PosTemp,3.68070936203003,0.071947384132353
sub-022,control,8,bfs,PosTemp,2.52697134017944,-1.05803852025271
sub-023,control,1,frw,PosTemp,2.93794536590576,1.01793879916566
sub-023,control,2,fpw,PosTemp,4.7969446182251,1.55041584106428
sub-023,control,3,fnw,PosTemp,4.40078783035278,1.22934222831354
sub-023,control,4,ffs,PosTemp,2.97188806533813,1.14343939118442
