subject,group,contrast,condition,mask,peak,mean
sub-010,control,51,fnw,lLO,14.7818908691406,2.96776557887102
sub-010,control,52,ffs,lLO,14.7014541625977,4.8422453037583
sub-010,control,53,brw,lLO,13.5378494262695,3.99532357743471
sub-010,control,54,bpw,lLO,14.8345718383789,5.19721807642738
sub-010,control,55,bnw,lLO,12.6292638778687,4.3350866928254
sub-010,control,56,bfs,lLO,14.6229076385498,6.3709619305659
sub-010,control,49,frw,rLO,2.71266555786133,-0.512457097952645
sub-010,control,50,fpw,rLO,2.98107552528381,-1.21364473272716
sub-010,control,51,fnw,rLO,10.97047996521,2.97640152136164
sub-010,control,52,ffs,rLO,19.0573101043701,7.82138771765655
sub-010,control,53,brw,rLO,14.5192594528198,5.06997620621997
sub-010,control,54,bpw,rLO,15.9533653259277,6.22234553965109
sub-010,control,55,bnw,rLO,14.1997537612915,5.38165259798688
sub-010,control,56,bfs,rLO,16.9730396270752,6.99831804287049
sub-011,control,49,frw,lLO,9.15809345245361,2.06743067389597
sub-011,control,50,fpw,lLO,11.5526294708252,3.35725840139405
sub-011,control,51,fnw,lLO,12.1500558853149,4.4708410580521
sub-011,control,52,ffs,lLO,16.7514247894287,6.90692354466604
sub-011,control,53,brw,lLO,12.5887975692749,3.70518719528032
sub-011,control,54,bpw,lLO,13.3432607650757,4.81878739394571
sub-011,control,55,bnw,lLO,9.93559265136719,2.57562780088401
sub-011,control,56,bfs,lLO,10.5513200759888,3.69448405008601
sub-011,control,49,frw,rLO,5.73868942260742,1.34589036368442
sub-011,control,50,fpw,rLO,7.79960441589355,2.33906396032536
sub-011,control,51,fnw,rLO,10.240177154541,2.91558670664048
sub-011,control,52,ffs,rLO,16.7514247894287,5.56986959083797
sub-011,control,53,brw,rLO,11.8889083862305,3.64622699891162
sub-011,control,54,bpw,rLO,14.2575359344482,5.08315613226557
sub-011,control,55,bnw,rLO,11.2301416397095,3.06256049171279
sub-011,control,56,bfs,rLO,12.7299642562866,4.61899848930002
sub-012,expert,49,frw,lLO,9.18253993988037,2.25406322786219
sub-012,expert,50,fpw,lLO,10.6064510345459,3.25699641246933
sub-012,expert,51,fnw,lLO,11.4046907424927,3.89062172481242
sub-012,expert,52,ffs,lLO,14.0885219573975,5.36506293542391
sub-012,expert,53,brw,lLO,12.2761697769165,5.61764876690565
sub-012,expert,54,bpw,lLO,14.5187292098999,7.06330582718639
sub-012,expert,55,bnw,lLO,13.3305387496948,6.63031508233033
sub-012,expert,56,bfs,lLO,12.317419052124,5.50123913673794
sub-012,expert,49,frw,rLO,7.50532388687134,1.02648563568409
sub-012,expert,50,fpw,rLO,8.35611343383789,1.4329776608218
sub-012,expert,51,fnw,rLO,8.38549613952637,1.91256343442787
sub-012,expert,52,ffs,rLO,16.9804496765137,6.09986411990264
sub-012,expert,53,brw,rLO,13.1104125976562,5.06273134294738
sub-012,expert,54,bpw,rLO,17.1164588928223,6.51510644825096
sub-012,expert,55,bnw,rLO,15.5094623565674,6.30104826717104
sub-012,expert,56,bfs,rLO,16.720085144043,6.43703631929353
sub-013,expert,49,frw,lLO,9.27080345153809,1.17723620185297
